NMID,tEND,tConditi,Country,Gender,RegionGermany,PunchRegionGermany,RegionHungary,PunchRegionHungary,RegionNorway,PunchRegionNorway,RegionDenmark,EducationGermany,EducationHungary,EducationNorway,EducationDenmark,Edu,PoliticsGermany,PoliticsGermanyt,PoliticsHungary,PoliticsHungaryt,PoliticsNorway,PoliticsDenmark,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_99999997,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_99999997,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q13_16,Q13_99999997,Q14,Q15,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q18_11,Q18_12,Q18_13,Q18_14,Q18_15,Q18_16,Q18_17,Q18_18,Q18_19,Q18_20,Q18_21,Q18_22,Q18_23,Q19,Q20,Q21,Q16a,Q16b,Q16bt,Price,Q22,Q23,Q24,lft,Lftcat,wgrim
299838511,5/3/2020,1,36,2, , , , ,9,5, , , ,6, ,3, , , , ,3, ,2,2,3,3,2,4,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,2,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,4,2,2,3,3,6,2,2, , , , ,2,3,2,42,3,1.47923256640277
299838514,5/3/2020,1,36,2, , , , ,11,1, , , ,5, ,3, , , , ,99999997, ,5,3,4,1,3,99999997,1,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,4,99999997,3,5,3,3,4,5,5,2,99999997,5,5,4,4,4,5,4,4,3,3,3,3,2,3,2, , , , ,2,1,99999997,21,1,.406875485063994
299838521,5/3/2020,1,37,2, , , , , , ,4, , , ,1,1, , , , , ,11,5,1,4,1,2,1,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,3,4,3,2,2,4,2,3,4,4,2,1,3,3,1,1,1,2,3,1,3,2,3,4,3,2, , , , ,1,1,1,18,1,.577910427769349
299838538,5/3/2020,1,36,1, , , , ,1,2, , , ,2, ,1, , , , ,99999997, ,2,3,2,3,3,4,6,3,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,2,2,3,3,3,3,3,2,2,2,4,2,2,2,2,2,2,2,5,2,4,4,4,3,3,1,3,2, , , , ,3,2,4,48,4,.261286307170863
299838545,5/3/2020,1,31,2, , ,20,7, , , , ,5, , ,2, , ,1,0, , ,2,2,4,5,3,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,5,4,3,5,5,5,5,1,3,3,3,3,2,3,4,2,4,1,3,2,3,3,3,3,3,3, , , , ,3,5,1,35,3,.674878780408446
299838552,5/3/2020,1,36,1, , , , ,14,4, , , ,4, ,2, , , , ,3, ,3,2,2,2,2,4,3,3,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,2,1,2,3,2,3,3,3,2,4,3,2,2,3,4,3,2,3,4,2,2,2,2,3,4,2,2,6,1,3, , , , ,2,2,3,33,2,1.50019177851944
299838559,5/3/2020,1,37,1, , , , , , ,3, , , ,1,1, , , , , ,11,5,1,4,1,1,1,1,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99999997,2,1,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,8,3,3, , , , ,1,1,2,39,3,.599083655861126
299838561,5/3/2020,1,36,2, , , , ,11,1, , , ,2, ,1, , , , ,4, ,5,1,4,2,1,99999997,99999997,99999997,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,99999997,5,5,5,5,5,5,5,7,3,3, , , , ,1,2,2,43,3,.265391967013338
299838577,5/3/2020,1,36,1, , , , ,15,5, , , ,2, ,1, , , , ,8, ,5,2,4,5,1,8,8,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,2,1,1,3,4,3,3,3,3,4,4,4,4,3,1,4,5,3,2,3,3,4,2,2,2,2,2,3,3, , , , ,1,1,3,38,3,1.24939976895024
299838583,5/3/2020,1,37,2, , , , , , ,3, , , ,3,3, , , , , ,99999997,1,2,4,1,1,2,2,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,2,1,2,4,4,3,3,3,3,2,4,4,4,3,3,4,4,3,3,99999997,3,99999997,3,99999997,99999997,99999997,1,3,3, , , , ,1,1,2,61,5,.358551070963504
299838586,5/3/2020,1,36,1, , , , ,7,5, , , ,4, ,2, , , , ,7, ,1,2,4,5,3,4,2,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,2,2,2,1,4,4,3,4,3,3,3,4,4,4,3,3,2,3,3,2,3,2,3,3,3,3,3,1,3,3, , , , ,2,3,7,61,5,.759154157456933
299838595,5/3/2020,1,36,1, , , , ,6,4, , , ,5, ,3, , , , ,9, ,1,2,4,5,1,6,7,1,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,2,4,5,2,3,3,2,4,3,3,3,3,2,4,4,3,2,4,2,4,1,3,3,3,4,2,2, , , , ,2,3,4,35,3,1.72917547030293
299838597,5/3/2020,1,37,1, , , , , , ,3, , , ,2,2, , , , , ,4,1,2,4,99999997,3,4,1,5,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,2,1,99999997,99999997,99999997,99999997,2,99999997,3,99999997,4,4,99999997,2,99999997,3,3,99999997,99999997,99999997,2,99999997,1,99999997,2,1,7,3,2, , , , ,2,3,5,38,3,.905021596954572
299838601,5/3/2020,1,31,2, , ,1,1, , , , ,5, , ,2, , ,1,0, , ,2,1,4,1,3,99999997,99999997,8,99999997,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99999997,2,1,99999997,99999997,4,99999997,2,99999997,99999997,2,99999997,99999997,99999997,2,3,2,2,2,2,3,99999997,99999997,99999997,99999997,99999997,99999997,5,3,3, , , , ,3,1,2,56,5,.85636679309925
299838611,5/3/2020,1,31,1, , ,17,6, , , , ,10, , ,3, , ,13,0, , ,1,4,4,3,2,4,99999997,99999997,99999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99999997,1,99999997,1,4,5,5,5,5,5,5,5,5,4,3,4,4,5,3,4,3,3,4,2,4,2,4,5,4,4, , , , ,1,3,99999997,31,2,2.07073662458853
299838620,5/3/2020,1,31,2, , ,5,2, , , , ,3, , ,1, , ,11,0, , ,2,1,4,2,3,99999997,99999997,99999997,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,2,1,2,99999997,99999997,99999997,99999997,99999997,2,3,4,99999997,99999997,2,2,2,2,2,2,99999997,2,99999997,2,99999997,99999997,2,2,3,3, , , , ,3,1,1,52,4,1.06188770422251
299838622,5/3/2020,1,37,1, , , , , , ,1, , , ,1,1, , , , , ,8,4,2,4,99999997,3,3,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,99999997,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,3, , , , ,2,6,5,39,3,2.45716035477276
299838625,5/3/2020,1,31,1, , ,5,2, , , , ,3, , ,1, , ,1,0, , ,2,2,4,1,1,3,3,3,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2,1,3,3,3,3,3,99999997,3,2,2,4,3,2,2,2,3,2,2,2,2,3,1,3,2,3,2,3,3, , , , ,2,1,1,64,5,.848040564826134
299838641,5/3/2020,1,36,2, , , , ,13,4, , , ,2, ,1, , , , ,99999997, ,4,3,4,1,1,4,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,5,99999997,99999997,1,5,3,1,3,1,3,99999997,99999997,99999997,1,1,99999997,99999997,99999997,5,99999997,99999997,99999997,1,1,2,3,5, , , , ,2,1,99999997,64,5,.280164376182695
299838654,5/3/2020,1,36,2, , , , ,12,2, , , ,2, ,1, , , , ,99999997, ,1,3,1,99999997,3,99999997,2,4,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,99999997,4,99999997,2,99999997,2,4,1,99999997,99999997,99999997,2,99999997,2,2,2,2,2,99999997,99999997,99999997,99999997,2,99999997,1,3,4, , , , ,2,1,99999997,39,3,.288322558313637
299838656,5/3/2020,1,37,1, , , , , , ,1, , , ,2,2, , , , , ,1,1,2,4,2,1,4,6,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,4,4,99999997,5,3,2,3,5,5,4,3,5,5,5,4,99999997,4,2,5,4,4,99999997,4,7,3,2, , , , ,1,1,3,55,5,.756257054087436
299838657,5/3/2020,1,37,1, , , , , , ,2, , , ,2,2, , , , , ,99999997,99999997,3,4,1,3,7,7,4,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,3,1,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3, , , , ,2,1,99999997,61,5,.36713691843917
299838659,5/3/2020,1,36,2, , , , ,9,5, , , ,3, ,2, , , , ,3, ,3,2,4,2,2,4,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,99999997,4,3,3,2,3,2,2,2,4,4,2,2,2,2,3,99999997,99999997,99999997,2,2,3,99999997,99999997,2,6,3,3, , , , ,2,1,99999997,65,5,1.03763944189592
299838668,5/3/2020,1,37,1, , , , , , ,5, , , ,1,1, , , , , ,8,1,4,4,3,1,4,99999997,4,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,1,2,2,3,2,99999997,99999997,99999997,2,2,3,4,2,2,2,2,2,99999997,4,4,4,2,2,4,2,2,2,3,3, , , , ,3,1,8,51,4,2.58262928946386
299838690,5/3/2020,1,31,1, , ,19,7, , , , ,6, , ,3, , ,1,0, , ,2,2,4,2,1,6,3,3,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,4,5,5,4,3,3,3,4,4,4,3,3,4,4,4,3,4,2,5,2,4,3,3,2,3,2, , , , ,1,1,2,69,5,.733782779168087
299838693,5/3/2020,1,31,1, , ,11,4, , , , ,5, , ,2, , ,1,0, , ,1,2,4,1,3,2,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,4,3,3,3,3,3,4,4,3,2,3,2,4,4,4,3,3,2,2,3,2,3,1,3,3, , , , ,1,1,4,22,1,.780654433322035
299838712,5/3/2020,1,31,2, , ,9,3, , , , ,5, , ,2, , ,9,0, , ,2,3,3,4,1,7,6,2,3,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,5,4,99999997,4,99999997,99999997,4,3,4,2,2,5,4,4,3,99999997,4,2,4,1,99999997,99999997,1,3,3,2, , , , ,3,3,3,38,3,.667776725710937
299838751,5/3/2020,1,36,1, , , , ,13,4, , , ,1, ,1, , , , ,3, ,2,2,2,3,3,4,6,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,4,4,4,4,4,4,4,3,4,3,4,4,2,3,3,3,4,2,4,4,3,4,3,5,3,3, , , , ,1,3,4,42,3,1.51287254651354
299838758,5/3/2020,1,37,2, , , , , , ,4, , , ,1,1, , , , , ,4,1,2,4,1,3,2,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3, , , , ,2,1,3,43,3,1.44550023216826
299838761,5/3/2020,1,37,1, , , , , , ,1, , , ,3,3, , , , , ,4,1,2,2,2,2,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,3,3,1,2,4,2,1,2,1,1,2,3,2,2,2,1,1,2,3,3,5,1,1, , , , ,2,1,3,23,1,.878436417899819
299838768,5/3/2020,1,36,2, , , , ,11,1, , , ,2, ,1, , , , ,9, ,99999997,2,4,2,2,4,99999997,99999997,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,4,99999997,99999997,1,1,1,1,99999997,1,1,99999997,99999997,1,1,1,1,1,1,1,1,99999997,99999997,1,1,4,1,5, , , , ,3,1,99999997,57,5,.8804256506355
299838774,5/3/2020,1,36,2, , , , ,12,2, , , ,3, ,2, , , , ,10, ,1,2,4,3,3,6,3,8,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,99999997,3,1,8,3,3, , , , ,2,3,2,39,3,.288322558313637
299838801,5/3/2020,1,36,1, , , , ,12,2, , , ,3, ,2, , , , ,8, ,99999997,3,4,1,1,6,7,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,3,4,3,3,3,3,3,2,4,1,3,2,3,2,2,2,3,3,4,1,4,3,5,2,1,5,2,3, , , , ,2,1,99999997,62,5,.861040880222232
299838807,5/3/2020,1,31,2, , ,5,2, , , , ,5, , ,2, , ,1,0, , ,2,1,4,4,1,2,2,8,99999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,4,5,4,99999997,99999997,3,4,4,99999997,4,3,4,5,2,3,4,4,4,99999997,4,99999997,99999997,2,3,2, , , , ,1,1,2,58,5,.844188306932271
299838821,5/3/2020,1,31,1, , ,3,1, , , , ,4, , ,2, , ,3,0, , ,3,2,4,3,1,3,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,4,3,2,2,2,4,3,2,2,3,4,2,2,2,2,4,3,3,3,2,1,3,2, , , , ,2,5,3,61,5,.938028738442279
299838855,5/3/2020,1,37,1, , , , , , ,1, , , ,3,3, , , , , ,1,99999997,1,99999997,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,8,5,5, , , , ,1,1,8,20,1,.776438539845761
299838881,5/3/2020,1,37,1, , , , , , ,1, , , ,3,3, , , , , ,8,2,3,2,3,3,5,6,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,2,2,2,4,4,2,1,2,3,4,5,5,3,4,4,4,4,1,1,1,1,1,1,1,5,5,3,3, , , , ,2,3,5,29,2,1.57736735817898
299838882,5/3/2020,1,37,2, , , , , , ,4, , , ,3,3, , , , , ,11,5,1,4,1,1,99999997,99999997,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,3,4,99999997,99999997,2,3,4,99999997,3,2,99999997,99999997,4,99999997,99999997,99999997,2,99999997,99999997,3,99999997,99999997,7,3,3, , , , ,1,1,2,54,4,.392408638889019
299838907,5/3/2020,1,37,1, , , , , , ,4, , , ,2,2, , , , , ,4,3,1,4,99999997,1,99999997,99999997,8,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,5,5,4,5,4,2,3,5,5,2,3,2,2,4,2,2,4,1,3,2,4,2,2,3,5,2, , , , ,1,1,2,60,5,.855603764511747
299838909,5/3/2020,1,37,1, , , , , , ,3, , , ,2,2, , , , , ,4,3,2,4,99999997,1,4,4,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,4,3,3, , , , ,2,3,6,39,3,.905021596954572
299838967,5/3/2020,1,36,2, , , , ,17,6, , , ,5, ,3, , , , ,99999997, ,1,2,4,5,3,99999997,3,99999997,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,3,1,1,1,4,4,3,3,3,3,3,4,3,4,4,4,3,4,3,3,3,3,99999997,99999997,99999997,99999997,99999997,4,3,2, , , , ,3,2,6,42,3,.695226658280518
299838987,5/3/2020,1,31,1, , ,11,4, , , , ,4, , ,2, , ,9,0, , ,4,1,4,2,99999997,99999997,99999997,99999997,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,3,2,5,2,2, , , , ,1,1,1,29,2,.797667594595667
299838994,5/3/2020,1,36,1, , , , ,1,2, , , ,6, ,3, , , , ,2, ,5,2,2,2,1,4,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5,5,5,5,5,1,5,5,5,1,1,5,5,5,5,5,1,5,5,5,5,5,3,1,1, , , , ,1,1,4,70,5,.775612675502214
299839035,5/3/2020,1,31,1, , ,7,3, , , , ,2, , ,1, , ,12,0, , ,1,4,3,5,3,1,1,8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3,1,2,3,2,1,4,4,3,2,2,3,2,2,2,3,1,2,3,2,99999997,2,5,99999997,4,2,2,7,2,1, , , , ,3,2,99999997,19,1,1.08743567410158
299839041,5/3/2020,1,31,2, , ,10,4, , , , ,4, , ,2, , ,8,0, , ,5,1,4,1,1,1,1,8,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99999997,2,3,99999997,3,99999997,99999997,99999997,99999997,99999997,99999997,5,99999997,99999997,99999997,1,99999997,99999997,99999997,99999997,99999997,99999997,99999997,99999997,1,99999997,1,8,3,3, , , , ,1,1,2,44,3,.397828681344185
299839052,5/3/2020,1,37,2, , , , , , ,1, , , ,2,2, , , , , ,4,2,2,4,2,3,1,1,8,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,2,1,1,5,5,4,3,99999997,99999997,99999997,5,5,99999997,99999997,99999997,5,5,5,99999997,99999997,99999997,99999997,2,99999997,99999997,99999997,7,5,2, , , , ,2,1,99999997,60,5,.866346808042914
299839055,5/3/2020,1,36,2, , , , ,14,4, , , ,6, ,3, , , , ,99999997, ,1,3,99999997,4,3,3,1,6,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,99999997,1,4,99999997,99999997,4,99999997,2,3,3,99999997,99999997,2,2,2,3,99999997,2,4,99999997,99999997,99999997,3,2,3,8,3,3, , , , ,3,2,99999997,45,4,.397345262527953
299839096,5/3/2020,1,36,1, , , , ,10,2, , , ,6, ,3, , , , ,2, ,1,2,4,5,1,4,2,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,2,1,5,4,99999997,4,99999997,3,3,4,4,3,2,99999997,4,4,2,99999997,3,2,99999997,4,2,2,2,2,3,2, , , , ,2,1,6,31,2,1.1622425128913
299839127,5/3/2020,1,36,1, , , , ,9,5, , , ,3, ,2, , , , ,99999997, ,3,4,1,2,3,3,1,6,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,5,2,2,3,3,3,99999997,4,99999997,2,3,99999997,3,1,3,2,1,2,99999997,2,99999997,99999997,2,99999997,99999997,99999997,99999997,7,3,3, , , , ,2,1,99999997,65,5,.216576896221522
299839170,5/3/2020,1,36,2, , , , ,7,5, , , ,2, ,1, , , , ,99999997, ,3,3,4,5,3,3,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,3,3,5,99999997,5,99999997,1,3,5,3,99999997,99999997,99999997,2,2,2,2,3,3,99999997,99999997,99999997,2,2,3,4,4, , , , ,2,4,99999997,50,4,.275431743691907
299839180,5/3/2020,1,37,1, , , , , , ,4, , , ,2,2, , , , , ,8,1,2,4,2,1,5,4,3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,1,2,5,4,3,4,3,2,2,2,4,3,2,3,2,4,3,2,4,3,4,2,3,2,3,2,3,3, , , , ,2,3,4,48,4,1.67412898409262
299839192,5/3/2020,1,36,1, , , , ,9,5, , , ,2, ,1, , , , ,9, ,1,2,4,1,1,3,1,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,1,1,5,5,5,4,2,3,2,5,4,5,4,4,4,5,3,99999997,4,3,5,2,5,4,5,7,3,3, , , , ,1,1,2,29,2,1.18858284397177
299839230,5/3/2020,1,37,2, , , , , , ,3, , , ,1,1, , , , , ,11,1,2,4,1,3,5,6,3,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3, , , , ,3,2,5,43,3,.620259660900632
